0 -0.389 -0.101 0.429, 1 -0.455 -1.488 -0.264, 2 -0.778 -0.203 0.857, 3 -0.666 2.676 1.553, 4 -0.130 5.742 1.386, 5 0.000 0.000 0.000, 6 0.159 2.842 0.822, 7 0.650 5.872 1.094, 8 -0.520 -2.875 -0.957, 9 -0.212 -3.901 -1.165, 10 -0.090 -3.821 -1.023, 11 -0.087 -3.923 -1.361, 12 -0.251 -4.012 -0.992, 13 -0.091 -3.910 -1.886, 14 -0.578 -4.051 -0.729, 15 -0.005 -2.764 -1.935, 16 0.154 -1.129 -1.358, 17 0.349 0.376 -0.532, 18 -1.035 -2.986 0.021, 19 -1.525 -1.506 0.910, 20 -1.563 -0.047 1.544,
0 -0.386 -0.061 0.461, 1 -0.428 -1.448 -0.208, 2 -0.772 -0.121 0.922, 3 -0.662 2.706 1.635, 4 -0.136 5.752 1.479, 5 0.000 0.000 0.000, 6 0.160 2.873 0.906, 7 0.641 5.886 1.186, 8 -0.471 -2.835 -0.876, 9 -0.212 -3.846 -1.094, 10 -0.088 -3.735 -0.939, 11 -0.077 -3.875 -1.280, 12 -0.242 -3.951 -0.792, 13 -0.081 -3.862 -1.803, 14 -0.591 -4.054 -0.694, 15 0.004 -2.718 -1.848, 16 0.160 -1.085 -1.270, 17 0.271 0.413 -0.436, 18 -0.945 -2.952 0.096, 19 -1.431 -1.427 0.981, 20 -1.547 -0.006 1.536,
0 -0.385 -0.061 0.461, 1 -0.448 -1.425 -0.221, 2 -0.769 -0.122 0.922, 3 -0.656 2.704 1.638, 4 -0.128 5.751 1.483, 5 0.000 0.000 0.000, 6 0.162 2.872 0.908, 7 0.523 5.842 1.178, 8 -0.512 -2.789 -0.903, 9 -0.213 -3.812 -1.082, 10 -0.090 -3.732 -0.941, 11 -0.079 -3.872 -1.281, 12 -0.243 -3.948 -0.794, 13 -0.092 -3.824 -1.800, 14 -0.578 -3.959 -0.647, 15 -0.016 -2.691 -1.953, 16 0.157 -1.084 -1.270, 17 0.269 0.413 -0.435, 18 -1.008 -2.887 0.148, 19 -1.426 -1.427 0.981, 20 -1.542 -0.007 1.537,
0 -0.381 -0.064 0.462, 1 -0.449 -1.409 -0.228, 2 -0.763 -0.128 0.923, 3 -0.644 2.744 1.623, 4 -0.103 5.805 1.462, 5 0.000 0.000 0.000, 6 0.070 2.895 0.888, 7 0.545 5.893 1.156, 8 -0.516 -2.753 -0.918, 9 -0.244 -3.808 -1.097, 10 -0.155 -3.724 -0.951, 11 -0.086 -3.835 -1.297, 12 -0.317 -3.900 -0.802, 13 -0.093 -3.822 -1.820, 14 -0.571 -3.963 -0.666, 15 -0.025 -2.656 -1.969, 16 0.081 -1.046 -1.275, 17 0.187 0.446 -0.444, 18 -1.008 -2.851 0.133, 19 -1.421 -1.391 0.966, 20 -1.527 0.034 1.437,
0 -0.380 -0.064 0.462, 1 -0.450 -1.429 -0.241, 2 -0.759 -0.129 0.923, 3 -0.640 2.741 1.624, 4 -0.092 5.887 1.511, 5 0.000 0.000 0.000, 6 0.071 2.893 0.889, 7 0.583 5.906 1.218, 8 -0.520 -2.793 -0.943, 9 -0.244 -3.804 -1.100, 10 -0.156 -3.720 -0.954, 11 -0.087 -3.831 -1.300, 12 -0.317 -3.896 -0.805, 13 -0.094 -3.818 -1.823, 14 -0.570 -3.959 -0.669, 15 -0.021 -2.684 -1.969, 16 0.079 -1.045 -1.274, 17 0.180 0.364 -0.517, 18 -1.019 -2.902 0.083, 19 -1.416 -1.390 0.967, 20 -1.424 0.032 1.443,
0 -0.378 -0.065 0.462, 1 -0.449 -1.429 -0.241, 2 -0.756 -0.130 0.923, 3 -0.635 2.741 1.625, 4 -0.068 5.824 1.526, 5 0.000 0.000 0.000, 6 0.072 2.893 0.891, 7 0.588 5.906 1.220, 8 -0.520 -2.793 -0.945, 9 -0.245 -3.803 -1.103, 10 -0.156 -3.719 -0.957, 11 -0.153 -3.820 -1.293, 12 -0.317 -3.895 -0.807, 13 -0.096 -3.817 -1.826, 14 -0.569 -3.958 -0.671, 15 -0.024 -2.683 -1.970, 16 0.077 -1.044 -1.274, 17 0.178 0.365 -0.516, 18 -1.016 -2.902 0.081, 19 -1.406 -1.381 0.872, 20 -1.418 0.031 1.443,
0 -0.330 -0.065 0.459, 1 -0.401 -1.433 -0.247, 2 -0.659 -0.131 0.919, 3 -0.537 2.733 1.638, 4 -0.065 5.847 1.468, 5 0.000 0.000 0.000, 6 0.156 2.889 0.900, 7 0.583 5.914 1.172, 8 -0.472 -2.802 -0.953, 9 -0.200 -3.786 -1.109, 10 -0.080 -3.707 -0.968, 11 -0.070 -3.845 -1.308, 12 -0.230 -3.922 -0.822, 13 -0.083 -3.797 -1.826, 14 -0.558 -3.934 -0.674, 15 0.049 -2.675 -1.984, 16 0.153 -1.040 -1.285, 17 0.255 0.367 -0.522, 18 -0.992 -2.928 0.077, 19 -1.391 -1.374 0.867, 20 -1.407 0.028 1.438,
0 -0.377 -0.066 0.462, 1 -0.446 -1.431 -0.245, 2 -0.754 -0.132 0.923, 3 -0.637 2.740 1.630, 4 -0.071 5.823 1.529, 5 0.000 0.000 0.000, 6 0.069 2.895 0.896, 7 0.584 5.906 1.225, 8 -0.516 -2.796 -0.952, 9 -0.244 -3.787 -1.112, 10 -0.161 -3.684 -0.964, 11 -0.149 -3.823 -1.305, 12 -0.312 -3.899 -0.818, 13 -0.092 -3.819 -1.838, 14 -0.564 -3.962 -0.682, 15 -0.021 -2.685 -1.979, 16 0.077 -1.043 -1.277, 17 0.174 0.337 -0.496, 18 -1.011 -2.907 0.075, 19 -1.402 -1.385 0.871, 20 -1.416 0.027 1.444,
0 -0.375 -0.066 0.463, 1 -0.445 -1.430 -0.246, 2 -0.750 -0.133 0.925, 3 -0.633 2.738 1.637, 4 -0.072 5.814 1.548, 5 0.000 0.000 0.000, 6 0.068 2.895 0.902, 7 0.578 5.899 1.241, 8 -0.515 -2.794 -0.955, 9 -0.246 -3.784 -1.115, 10 -0.163 -3.681 -0.967, 11 -0.151 -3.820 -1.308, 12 -0.314 -3.896 -0.821, 13 -0.096 -3.816 -1.842, 14 -0.564 -3.958 -0.684, 15 -0.024 -2.682 -1.984, 16 0.075 -1.042 -1.280, 17 0.179 0.451 -0.440, 18 -1.007 -2.905 0.074, 19 -1.395 -1.385 0.873, 20 -1.408 0.026 1.448,
0 -0.364 -0.075 0.506, 1 -0.429 -1.442 -0.182, 2 -0.727 -0.150 1.012, 3 -0.609 2.719 1.726, 4 -0.050 5.791 1.643, 5 0.000 0.000 0.000, 6 0.088 2.877 0.991, 7 0.598 5.878 1.334, 8 -0.495 -2.810 -0.869, 9 -0.227 -3.799 -1.030, 10 -0.143 -3.696 -0.882, 11 -0.132 -3.835 -1.223, 12 -0.294 -3.911 -0.735, 13 -0.077 -3.831 -1.757, 14 -0.544 -3.973 -0.598, 15 -0.005 -2.698 -1.898, 16 0.094 -1.058 -1.193, 17 0.277 0.407 -0.343, 18 -0.985 -2.922 0.160, 19 -1.372 -1.403 0.959, 20 -1.384 0.008 1.535,
0 -0.362 -0.058 0.497, 1 -0.427 -1.416 -0.195, 2 -0.723 -0.117 0.994, 3 -0.605 2.750 1.709, 4 -0.044 5.821 1.624, 5 0.000 0.000 0.000, 6 0.090 2.908 0.975, 7 0.601 5.907 1.316, 8 -0.492 -2.773 -0.888, 9 -0.224 -3.762 -1.050, 10 -0.141 -3.659 -0.902, 11 -0.130 -3.797 -1.243, 12 -0.291 -3.873 -0.756, 13 -0.076 -3.793 -1.777, 14 -0.540 -3.935 -0.618, 15 -0.004 -2.661 -1.916, 16 0.094 -1.022 -1.209, 17 0.247 0.467 -0.438, 18 -0.980 -2.885 0.141, 19 -1.366 -1.368 0.941, 20 -1.378 0.041 1.518,
0 -0.364 -0.076 0.506, 1 -0.425 -1.426 -0.197, 2 -0.727 -0.151 1.013, 3 -0.502 2.737 1.736, 4 -0.040 5.809 1.628, 5 0.000 0.000 0.000, 6 0.089 2.880 0.991, 7 0.608 5.891 1.323, 8 -0.486 -2.777 -0.900, 9 -0.228 -3.793 -1.034, 10 -0.142 -3.700 -0.887, 11 -0.131 -3.839 -1.228, 12 -0.293 -3.915 -0.740, 13 -0.077 -3.835 -1.763, 14 -0.553 -3.938 -0.598, 15 -0.005 -2.700 -1.903, 16 0.071 -1.062 -1.272, 17 0.247 0.433 -0.422, 18 -0.967 -2.854 0.103, 19 -1.372 -1.405 0.960, 20 -1.385 0.007 1.537,
0 -0.362 -0.076 0.508, 1 -0.426 -1.418 -0.197, 2 -0.725 -0.151 1.016, 3 -0.499 2.738 1.744, 4 -0.038 5.809 1.644, 5 0.000 0.000 0.000, 6 0.090 2.881 0.997, 7 0.639 5.908 1.402, 8 -0.491 -2.761 -0.903, 9 -0.220 -3.766 -1.011, 10 -0.121 -3.646 -0.840, 11 -0.136 -3.838 -1.230, 12 -0.297 -3.915 -0.741, 13 -0.082 -3.833 -1.766, 14 -0.556 -3.937 -0.598, 15 -0.015 -2.669 -1.910, 16 0.069 -1.062 -1.276, 17 0.245 0.434 -0.423, 18 -0.967 -2.853 0.104, 19 -1.364 -1.347 1.015, 20 -1.381 0.007 1.543,
0 -0.363 -0.097 0.464, 1 -0.429 -1.451 -0.263, 2 -0.727 -0.195 0.929, 3 -0.608 2.759 1.708, 4 -0.037 5.766 1.556, 5 0.000 0.000 0.000, 6 0.087 2.838 0.911, 7 0.638 5.864 1.315, 8 -0.494 -2.804 -0.990, 9 -0.254 -3.813 -1.095, 10 -0.125 -3.688 -0.928, 11 -0.140 -3.880 -1.318, 12 -0.300 -3.957 -0.828, 13 -0.145 -3.867 -1.842, 14 -0.618 -4.008 -0.683, 15 -0.019 -2.712 -1.997, 16 0.064 -1.104 -1.362, 17 0.240 0.391 -0.509, 18 -0.969 -2.896 0.016, 19 -1.370 -1.448 0.876, 20 -1.381 -0.036 1.456,
0 -0.361 -0.063 0.494, 1 -0.426 -1.440 -0.247, 2 -0.721 -0.126 0.989, 3 -0.592 2.756 1.786, 4 -0.031 5.846 1.612, 5 0.000 0.000 0.000, 6 0.088 2.927 0.982, 7 0.641 5.862 1.315, 8 -0.492 -2.817 -0.989, 9 -0.255 -3.810 -1.094, 10 -0.127 -3.685 -0.927, 11 -0.142 -3.877 -1.317, 12 -0.302 -3.953 -0.828, 13 -0.148 -3.864 -1.841, 14 -0.619 -4.005 -0.682, 15 -0.016 -2.740 -1.995, 16 0.130 -1.106 -1.375, 17 0.239 0.391 -0.509, 18 -0.968 -2.893 0.017, 19 -1.362 -1.389 0.929, 20 -1.378 -0.036 1.457,
0 -0.362 -0.080 0.503, 1 -0.429 -1.467 -0.234, 2 -0.725 -0.160 1.006, 3 -0.595 2.726 1.802, 4 -0.028 5.824 1.619, 5 0.000 0.000 0.000, 6 0.087 2.895 0.997, 7 0.646 5.839 1.324, 8 -0.495 -2.853 -0.971, 9 -0.291 -3.842 -1.072, 10 -0.196 -3.713 -0.900, 11 -0.144 -3.915 -1.299, 12 -0.304 -3.991 -0.810, 13 -0.149 -3.901 -1.824, 14 -0.621 -4.042 -0.664, 15 -0.018 -2.777 -1.977, 16 0.130 -1.141 -1.358, 17 0.239 0.357 -0.492, 18 -0.972 -2.930 0.035, 19 -1.367 -1.423 0.947, 20 -1.383 -0.069 1.475,
0 -0.362 -0.080 0.503, 1 -0.428 -1.467 -0.234, 2 -0.723 -0.161 1.007, 3 -0.606 2.726 1.728, 4 -0.032 5.738 1.574, 5 0.000 0.000 0.000, 6 0.087 2.896 1.000, 7 0.642 5.835 1.332, 8 -0.494 -2.854 -0.972, 9 -0.257 -3.847 -1.077, 10 -0.129 -3.723 -0.910, 11 -0.144 -3.915 -1.300, 12 -0.304 -3.991 -0.811, 13 -0.150 -3.902 -1.825, 14 -0.621 -4.042 -0.664, 15 -0.018 -2.777 -1.979, 16 0.129 -1.141 -1.359, 17 0.238 0.357 -0.492, 18 -0.971 -2.930 0.035, 19 -1.370 -1.482 0.895, 20 -1.380 -0.070 1.475,
0 -0.362 -0.081 0.504, 1 -0.430 -1.461 -0.236, 2 -0.725 -0.161 1.007, 3 -0.608 2.729 1.729, 4 -0.034 5.743 1.575, 5 0.000 0.000 0.000, 6 0.086 2.899 1.001, 7 0.642 5.841 1.334, 8 -0.497 -2.842 -0.975, 9 -0.293 -3.837 -1.074, 10 -0.196 -3.717 -0.903, 11 -0.144 -3.919 -1.303, 12 -0.304 -3.995 -0.812, 13 -0.149 -3.905 -1.828, 14 -0.632 -4.007 -0.662, 15 -0.023 -2.750 -1.983, 16 0.130 -1.142 -1.360, 17 0.319 0.361 -0.502, 18 -0.971 -2.934 0.034, 19 -1.372 -1.484 0.895, 20 -1.383 -0.071 1.476,
0 -0.362 -0.080 0.504, 1 -0.429 -1.468 -0.235, 2 -0.723 -0.161 1.008, 3 -0.606 2.730 1.731, 4 -0.031 5.745 1.578, 5 0.000 0.000 0.000, 6 0.088 2.809 0.931, 7 0.644 5.843 1.336, 8 -0.496 -2.856 -0.973, 9 -0.293 -3.846 -1.074, 10 -0.198 -3.716 -0.902, 11 -0.146 -3.918 -1.302, 12 -0.306 -3.995 -0.811, 13 -0.152 -3.905 -1.827, 14 -0.623 -4.046 -0.665, 15 -0.020 -2.780 -1.982, 16 0.128 -1.142 -1.361, 17 0.318 0.361 -0.503, 18 -0.972 -2.933 0.035, 19 -1.371 -1.484 0.896, 20 -1.381 -0.070 1.478,
0 -0.365 -0.075 0.460, 1 -0.431 -1.467 -0.257, 2 -0.731 -0.150 0.921, 3 -0.606 2.733 1.734, 4 -0.029 5.753 1.581, 5 0.000 0.000 0.000, 6 0.088 2.812 0.933, 7 0.647 5.850 1.338, 8 -0.497 -2.859 -0.974, 9 -0.288 -3.836 -1.062, 10 -0.200 -3.720 -0.902, 11 -0.148 -3.922 -1.302, 12 -0.307 -3.998 -0.811, 13 -0.128 -3.855 -1.779, 14 -0.625 -4.050 -0.665, 15 -0.021 -2.782 -1.984, 16 0.128 -1.143 -1.363, 17 0.318 0.361 -0.504, 18 -0.974 -2.936 0.035, 19 -1.367 -1.427 0.949, 20 -1.382 -0.070 1.480,
0 -0.366 -0.076 0.461, 1 -0.433 -1.462 -0.259, 2 -0.733 -0.152 0.921, 3 -0.607 2.655 1.675, 4 -0.030 5.759 1.581, 5 0.000 0.000 0.000, 6 0.088 2.816 0.934, 7 0.523 5.813 1.329, 8 -0.500 -2.848 -0.978, 9 -0.298 -3.837 -1.076, 10 -0.198 -3.726 -0.906, 11 -0.146 -3.928 -1.307, 12 -0.306 -4.005 -0.815, 13 -0.160 -3.880 -1.829, 14 -0.635 -4.017 -0.664, 15 -0.026 -2.755 -1.989, 16 0.128 -1.144 -1.364, 17 0.319 0.363 -0.504, 18 -0.974 -2.941 0.033, 19 -1.369 -1.430 0.949, 20 -1.385 -0.072 1.480,
0 -0.365 -0.071 0.466, 1 -0.430 -1.421 -0.222, 2 -0.730 -0.143 0.932, 3 -0.601 2.733 1.746, 4 -0.026 5.836 1.655, 5 0.000 0.000 0.000, 6 0.094 2.894 1.005, 7 0.527 5.890 1.402, 8 -0.495 -2.771 -0.909, 9 -0.286 -3.747 -0.995, 10 -0.193 -3.649 -0.837, 11 -0.130 -3.878 -1.122, 12 -0.275 -3.876 -0.701, 13 -0.130 -3.749 -1.711, 14 -0.629 -3.940 -0.595, 15 -0.021 -2.677 -1.921, 16 0.133 -1.066 -1.296, 17 0.325 0.441 -0.434, 18 -0.969 -2.865 0.102, 19 -1.364 -1.353 1.019, 20 -1.380 0.005 1.551,
0 -0.364 -0.071 0.466, 1 -0.429 -1.429 -0.221, 2 -0.729 -0.142 0.932, 3 -0.599 2.734 1.747, 4 -0.151 5.796 1.639, 5 0.000 0.000 0.000, 6 0.095 2.895 1.005, 7 0.529 5.892 1.404, 8 -0.494 -2.786 -0.907, 9 -0.293 -3.768 -1.006, 10 -0.195 -3.649 -0.835, 11 -0.143 -3.851 -1.236, 12 -0.303 -3.928 -0.744, 13 -0.150 -3.837 -1.763, 14 -0.631 -3.940 -0.593, 15 -0.018 -2.708 -1.918, 16 0.132 -1.067 -1.296, 17 0.324 0.440 -0.434, 18 -0.969 -2.864 0.104, 19 -1.369 -1.411 0.968, 20 -1.378 0.006 1.552,
0 -0.364 -0.071 0.466, 1 -0.429 -1.428 -0.220, 2 -0.728 -0.142 0.932, 3 -0.596 2.735 1.746, 4 -0.144 5.799 1.636, 5 0.000 0.000 0.000, 6 0.096 2.895 1.005, 7 0.535 5.894 1.401, 8 -0.494 -2.786 -0.906, 9 -0.291 -3.777 -1.006, 10 -0.196 -3.648 -0.834, 11 -0.145 -3.850 -1.235, 12 -0.304 -3.927 -0.743, 13 -0.152 -3.836 -1.761, 14 -0.621 -3.978 -0.597, 15 -0.019 -2.708 -1.916, 16 0.131 -1.067 -1.295, 17 0.396 0.358 -0.521, 18 -0.969 -2.863 0.104, 19 -1.367 -1.411 0.968, 20 -1.375 0.006 1.551,
0 -0.363 -0.071 0.465, 1 -0.428 -1.427 -0.220, 2 -0.727 -0.142 0.930, 3 -0.595 2.729 1.744, 4 -0.147 5.785 1.639, 5 0.000 0.000 0.000, 6 0.096 2.890 1.003, 7 0.531 5.882 1.403, 8 -0.493 -2.782 -0.905, 9 -0.302 -3.799 -1.031, 10 -0.219 -3.697 -0.883, 11 -0.143 -3.845 -1.234, 12 -0.302 -3.922 -0.744, 13 -0.150 -3.831 -1.760, 14 -0.619 -3.973 -0.598, 15 -0.019 -2.704 -1.914, 16 0.131 -1.065 -1.292, 17 0.396 0.357 -0.520, 18 -0.967 -2.860 0.103, 19 -1.365 -1.410 0.965, 20 -1.373 0.005 1.548,
0 -0.359 -0.054 0.457, 1 -0.419 -1.392 -0.216, 2 -0.718 -0.107 0.914, 3 -0.588 2.757 1.736, 4 -0.095 5.979 1.604, 5 0.000 0.000 0.000, 6 0.096 2.917 0.993, 7 0.517 5.892 1.414, 8 -0.478 -2.730 -0.889, 9 -0.255 -3.751 -1.026, 10 -0.122 -3.645 -0.859, 11 -0.139 -3.835 -1.251, 12 -0.296 -3.914 -0.760, 13 -0.155 -3.786 -1.773, 14 -0.620 -3.926 -0.610, 15 -0.003 -2.601 -1.866, 16 0.129 -1.029 -1.311, 17 0.392 0.390 -0.537, 18 -0.953 -2.858 0.089, 19 -1.347 -1.312 1.002, 20 -1.356 0.103 1.587,
0 -0.359 -0.053 0.457, 1 -0.419 -1.392 -0.215, 2 -0.719 -0.107 0.915, 3 -0.587 2.759 1.734, 4 -0.147 5.878 1.704, 5 0.000 0.000 0.000, 6 0.097 2.918 0.991, 7 0.523 5.898 1.407, 8 -0.479 -2.730 -0.888, 9 -0.256 -3.752 -1.025, 10 -0.123 -3.646 -0.859, 11 -0.140 -3.836 -1.251, 12 -0.297 -3.915 -0.760, 13 -0.156 -3.787 -1.772, 14 -0.621 -3.927 -0.609, 15 -0.004 -2.602 -1.866, 16 0.131 -1.058 -1.300, 17 0.424 0.366 -0.456, 18 -0.954 -2.858 0.090, 19 -1.348 -1.312 1.003, 20 -1.357 0.104 1.587,
0 -0.354 -0.060 0.503, 1 -0.422 -1.411 -0.211, 2 -0.708 -0.119 1.005, 3 -0.581 2.758 1.742, 4 -0.088 5.901 1.567, 5 0.000 0.000 0.000, 6 0.099 2.920 0.998, 7 0.523 5.897 1.426, 8 -0.489 -2.763 -0.924, 9 -0.291 -3.748 -1.025, 10 -0.192 -3.638 -0.854, 11 -0.143 -3.838 -1.256, 12 -0.298 -3.917 -0.765, 13 -0.160 -3.788 -1.778, 14 -0.622 -3.929 -0.614, 15 -0.027 -2.665 -1.934, 16 0.127 -1.057 -1.302, 17 0.422 0.367 -0.456, 18 -0.952 -2.861 0.087, 19 -1.348 -1.374 0.950, 20 -1.350 0.100 1.590,
0 -0.355 -0.081 0.506, 1 -0.427 -1.479 -0.236, 2 -0.710 -0.163 1.011, 3 -0.584 2.648 1.689, 4 -0.081 5.880 1.562, 5 0.000 0.000 0.000, 6 0.096 2.810 0.944, 7 0.532 5.878 1.430, 8 -0.499 -2.876 -0.977, 9 -0.312 -3.889 -1.104, 10 -0.224 -3.805 -0.957, 11 -0.152 -3.951 -1.310, 12 -0.306 -4.031 -0.819, 13 -0.170 -3.901 -1.832, 14 -0.629 -4.043 -0.668, 15 -0.038 -2.777 -1.987, 16 0.118 -1.169 -1.354, 17 0.415 0.256 -0.509, 18 -0.960 -2.975 0.033, 19 -1.349 -1.429 0.949, 20 -1.355 -0.012 1.537,
0 -0.352 -0.046 0.541, 1 -0.419 -1.392 -0.174, 2 -0.704 -0.092 1.083, 3 -0.574 2.769 1.739, 4 -0.112 5.838 1.639, 5 0.000 0.000 0.000, 6 0.107 2.929 0.994, 7 0.558 5.934 1.398, 8 -0.486 -2.737 -0.890, 9 -0.296 -3.756 -1.024, 10 -0.196 -3.645 -0.853, 11 -0.148 -3.845 -1.255, 12 -0.276 -3.872 -0.717, 13 -0.166 -3.795 -1.778, 14 -0.627 -3.937 -0.612, 15 -0.015 -2.608 -1.870, 16 0.123 -1.060 -1.302, 17 0.343 0.364 -0.447, 18 -0.957 -2.867 0.089, 19 -1.341 -1.361 1.015, 20 -1.351 0.103 1.592,
0 -0.355 -0.080 0.511, 1 -0.399 -1.411 -0.192, 2 -0.711 -0.160 1.021, 3 -0.582 2.766 1.734, 4 -0.123 5.834 1.624, 5 0.000 0.000 0.000, 6 0.102 2.927 0.991, 7 0.550 5.928 1.387, 8 -0.443 -2.742 -0.894, 9 -0.218 -3.752 -1.023, 10 -0.123 -3.654 -0.864, 11 -0.086 -3.818 -1.263, 12 -0.271 -3.872 -0.719, 13 -0.074 -3.750 -1.741, 14 -0.553 -3.948 -0.622, 15 -0.008 -2.608 -1.870, 16 0.126 -1.031 -1.311, 17 0.424 0.368 -0.456, 18 -0.879 -2.876 0.082, 19 -1.344 -1.361 1.013, 20 -1.358 -0.007 1.554,
0 -0.355 -0.080 0.512, 1 -0.401 -1.411 -0.191, 2 -0.710 -0.159 1.024, 3 -0.580 2.769 1.738, 4 -0.117 5.922 1.685, 5 0.000 0.000 0.000, 6 0.105 2.928 0.993, 7 0.558 6.019 1.453, 8 -0.446 -2.742 -0.893, 9 -0.223 -3.752 -1.021, 10 -0.128 -3.655 -0.862, 11 -0.091 -3.818 -1.261, 12 -0.294 -3.806 -0.828, 13 -0.079 -3.750 -1.740, 14 -0.558 -3.948 -0.619, 15 -0.012 -2.608 -1.871, 16 0.124 -1.032 -1.314, 17 0.424 0.367 -0.458, 18 -0.881 -2.875 0.085, 19 -1.344 -1.360 1.017, 20 -1.357 0.104 1.594,
0 -0.355 -0.059 0.503, 1 -0.400 -1.399 -0.195, 2 -0.710 -0.118 1.006, 3 -0.580 2.765 1.736, 4 -0.120 5.910 1.685, 5 0.000 0.000 0.000, 6 0.103 2.924 0.992, 7 0.554 6.008 1.453, 8 -0.444 -2.739 -0.893, 9 -0.221 -3.747 -1.021, 10 -0.126 -3.650 -0.863, 11 -0.089 -3.814 -1.261, 12 -0.215 -3.851 -0.842, 13 -0.077 -3.746 -1.740, 14 -0.555 -3.943 -0.620, 15 -0.010 -2.605 -1.870, 16 0.192 -1.033 -1.325, 17 0.423 0.367 -0.457, 18 -0.878 -2.872 0.083, 19 -1.342 -1.359 1.015, 20 -1.358 0.041 1.539,
0 -0.350 -0.084 0.508, 1 -0.423 -1.447 -0.225, 2 -0.700 -0.168 1.015, 3 -0.670 2.674 1.668, 4 -0.223 5.798 1.622, 5 0.000 0.000 0.000, 6 0.107 2.848 0.928, 7 0.445 5.894 1.391, 8 -0.497 -2.809 -0.959, 9 -0.238 -3.829 -1.089, 10 -0.144 -3.723 -0.929, 11 -0.075 -3.870 -1.284, 12 -0.300 -3.913 -0.899, 13 -0.093 -3.853 -1.810, 14 -0.571 -4.015 -0.685, 15 -0.032 -2.681 -1.940, 16 0.109 -1.137 -1.373, 17 0.339 0.341 -0.423, 18 -0.961 -2.937 0.023, 19 -1.335 -1.435 0.949, 20 -1.342 -0.083 1.492,
0 -0.352 -0.064 0.499, 1 -0.423 -1.438 -0.231, 2 -0.704 -0.128 0.998, 3 -0.677 2.673 1.668, 4 -0.236 5.792 1.624, 5 0.000 0.000 0.000, 6 0.104 2.848 0.929, 7 0.561 5.936 1.404, 8 -0.494 -2.811 -0.962, 9 -0.239 -3.816 -1.122, 10 -0.140 -3.727 -0.934, 11 -0.079 -3.836 -1.285, 12 -0.296 -3.917 -0.904, 13 -0.111 -3.793 -1.927, 14 -0.567 -4.019 -0.691, 15 -0.028 -2.681 -1.943, 16 0.084 -1.081 -1.473, 17 0.422 0.375 -0.451, 18 -0.960 -2.941 0.019, 19 -1.339 -1.438 0.947, 20 -1.347 0.024 1.527,
0 -0.350 -0.085 0.508, 1 -0.423 -1.448 -0.228, 2 -0.699 -0.170 1.016, 3 -0.670 2.672 1.673, 4 -0.211 5.806 1.706, 5 0.000 0.000 0.000, 6 0.107 2.939 1.004, 7 0.440 5.890 1.405, 8 -0.496 -2.810 -0.963, 9 -0.249 -3.801 -1.180, 10 -0.155 -3.698 -1.050, 11 -0.083 -3.835 -1.287, 12 -0.299 -3.915 -0.905, 13 -0.117 -3.791 -1.929, 14 -0.569 -4.018 -0.692, 15 -0.033 -2.680 -1.945, 16 0.080 -1.080 -1.474, 17 0.340 0.372 -0.442, 18 -0.959 -2.940 0.019, 19 -1.340 -1.497 0.895, 20 -1.343 -0.040 1.477,
0 -0.352 -0.083 0.506, 1 -0.387 -1.447 -0.230, 2 -0.705 -0.166 1.013, 3 -0.585 2.637 1.700, 4 -0.141 5.750 1.773, 5 0.000 0.000 0.000, 6 0.101 2.841 0.920, 7 0.562 5.929 1.373, 8 -0.422 -2.812 -0.967, 9 -0.178 -3.796 -1.211, 10 -0.082 -3.700 -1.053, 11 -0.003 -3.872 -1.293, 12 -0.226 -3.916 -0.907, 13 -0.047 -3.793 -1.932, 14 -0.501 -3.992 -0.807, 15 0.037 -2.683 -1.951, 16 0.156 -1.109 -1.471, 17 0.420 0.343 -0.432, 18 -0.881 -2.940 0.017, 19 -1.250 -1.436 0.946, 20 -1.253 -0.081 1.491,
0 -0.352 -0.084 0.505, 1 -0.387 -1.448 -0.231, 2 -0.705 -0.167 1.011, 3 -0.584 2.636 1.695, 4 -0.135 5.753 1.760, 5 0.000 0.000 0.000, 6 0.102 2.840 0.917, 7 0.570 5.931 1.361, 8 -0.421 -2.812 -0.967, 9 -0.176 -3.796 -1.213, 10 -0.080 -3.700 -1.054, 11 -0.001 -3.872 -1.294, 12 -0.223 -3.916 -0.909, 13 -0.045 -3.793 -1.933, 14 -0.498 -3.992 -0.809, 15 0.038 -2.683 -1.949, 16 0.156 -1.109 -1.468, 17 0.420 0.344 -0.431, 18 -0.880 -2.941 0.015, 19 -1.257 -1.496 0.891, 20 -1.253 -0.082 1.488,
0 -0.352 -0.118 0.476, 1 -0.386 -1.465 -0.247, 2 -0.704 -0.237 0.952, 3 -0.581 2.634 1.704, 4 -0.139 5.741 1.786, 5 0.000 0.000 0.000, 6 0.101 2.840 0.924, 7 0.560 5.922 1.384, 8 -0.421 -2.811 -0.971, 9 -0.178 -3.795 -1.217, 10 -0.082 -3.699 -1.058, 11 -0.018 -3.843 -1.414, 12 -0.225 -3.915 -0.913, 13 -0.048 -3.792 -1.938, 14 -0.499 -3.992 -0.813, 15 0.036 -2.682 -1.954, 16 0.154 -1.108 -1.472, 17 0.418 0.345 -0.431, 18 -0.878 -2.941 0.013, 19 -1.251 -1.497 0.891, 20 -1.247 -0.084 1.491,
